user_session_id,user_id,product_id,click_through_rate,add_to_cart_flag,cart_abandonment_score,purchase_probability,device_type
S09313,U10192,P484,0.99,1,0.4071,0.8291,desktop
S09314,U15187,P217,0.7872,1,0.8776,0.5095,desktop
S09315,U16637,P597,0.3643,1,0.7848,0.2919,mobile
S09316,U13888,P495,0.8122,1,0.87,0.5128,desktop
S09317,U10051,P518,,0,0.9564,0.0142,tablet
S09318,U17025,P471,0.5141,0,0.6575,0.433,mobile
S09319,U12410,P561,0.3237,0,0.321,0.483,mobile
S09320,U11820,P595,0.8864,1,0.0322,0.9168,desktop
S09321,U12964,P181,0.99,1,0.6841,0.6952,desktop
S09322,U12521,P557,0.7902,1,0.7268,0.5763,desktop
S09323,U11869,P346,0.5398,1,0.6801,0.438,mobile
S09324,U12568,P562,0.5636,0,,0.4751,desktop
S09325,U15882,P333,0.7643,1,0.0714,0.8441,desktop
S09326,U15550,P516,0.4951,0,0.8333,0.3462,mobile
S09327,U11867,P566,,0,0.9651,0.0248,tablet
S09328,U17465,P581,0.99,1,0.4874,0.7945,desktop
S09329,U17602,P464,0.9571,1,0.363,0.8292,desktop
S09330,U17863,P252,0.2822,0,0.7911,0.242,mobile
S09331,U12738,P371,0.7957,1,0.4137,0.7001,desktop
S09332,U13269,P491,0.7966,1,0.0571,,desktop
S09333,U13199,P134,0.7199,1,0.5053,0.617,desktop
S09334,U12579,P312,0.01,0,0.5667,0.1966,tablet
S09335,U16103,P310,0.2753,0,0.9824,,mobile
S09336,U15530,P529,0.5401,1,0.4435,0.5403,mobile
S09337,U14005,P238,0.8216,1,0.3807,0.7292,desktop
S09338,U14935,P288,0.9766,0,0.8278,0.6255,desktop
S09339,U17232,P399,0.6026,1,0.0127,,desktop
S09340,U17861,P494,0.5692,1,0.4777,0.5566,mobile
S09341,U10240,P351,,1,0.6514,0.6892,desktop
S09342,U13440,P494,0.666,1,0.7882,,desktop
S09343,U14631,P249,0.4286,1,0.3031,,mobile
S09344,U11407,P440,,0,0.4253,0.4051,mobile
S09345,U13502,P318,0.5081,1,0.0555,0.7036,mobile
S09346,U14038,P181,0.7307,1,0.2281,0.7428,mobile
S09347,U10082,P289,0.4425,0,0.841,0.3127,mobile
S09348,U15077,P333,,0,0.6857,0.2561,mobile
S09349,U17998,P275,0.7356,1,0.77,0.5118,desktop
S09350,U13768,P331,0.8846,1,0.1672,0.8576,mobile
S09351,U10950,P457,0.539,0,,,desktop
S09352,U17995,P577,0.2621,0,0.3826,0.4066,mobile
S09353,U10610,P162,,0,0.8583,,mobile
S09354,U14669,P534,,0,0.6547,0.3782,tablet
S09355,U16429,P528,0.5184,1,0.3283,0.5918,desktop
S09356,U15084,P594,,0,0.0301,0.5364,mobile
S09357,U13605,P336,,0,0.7136,0.1378,mobile
S09358,U14554,P132,0.3213,0,0.0798,0.5713,mobile
S09359,U13283,P312,0.5836,1,0.1504,0.6917,desktop
S09360,U12173,P159,0.6108,1,0.8378,0.4252,mobile
S09361,U13484,P478,,0,0.0816,0.4455,mobile
S09362,U11522,P101,0.99,1,0.2629,0.8769,desktop
S09363,U16568,P496,0.6746,1,0.1352,0.765,mobile
S09364,U12601,P549,0.7119,1,0.4168,,desktop
S09365,U12657,P156,0.01,0,0.5844,0.189,mobile
S09366,U16080,P526,0.4993,1,0.2227,0.6264,mobile
S09367,U15662,P400,0.99,0,0.7666,,desktop
S09368,U17325,P386,0.54,0,,0.7106,desktop
S09369,U12159,P237,0.2578,0,0.6761,0.2776,mobile
S09370,U12449,P378,0.4432,1,0.5603,0.4341,mobile
S09371,U13830,P313,0.2934,1,0.2367,0.502,mobile
S09372,U10121,P338,0.99,1,,0.9573,desktop
S09373,U14368,P384,,0,,0.4923,desktop
S09374,U11317,P580,0.8903,1,0.968,0.5298,desktop
S09375,U14493,P130,,1,0.5458,0.5356,mobile
S09376,U12518,P305,0.4515,0,0.3304,0.5524,desktop
S09377,U15080,P557,0.4573,0,0.1877,0.603,mobile
S09378,U11230,P373,0.6909,1,0.2531,,desktop
S09379,U11133,P110,0.6603,0,0.8405,0.4381,desktop
S09380,U17607,P458,0.708,0,0.1596,0.7736,desktop
S09381,U11301,P146,0.7752,1,0.439,0.6918,desktop
S09382,U14034,P102,0.2714,0,,0.1837,mobile
S09383,U17735,P229,,0,0.9823,,tablet
S09384,U11910,P537,,0,0.2931,0.4142,mobile
S09385,U16712,P171,0.6017,1,0.4833,,mobile
S09386,U11505,P258,0.3505,0,0.1476,0.5733,mobile
S09387,U17970,P491,0.9818,1,0.3064,0.8534,desktop
S09388,U13185,P526,0.99,1,0.0791,0.9562,desktop
S09389,U11916,P531,0.7527,1,0.6914,0.57,mobile
S09390,U17040,P229,0.3854,0,0.0505,0.6352,mobile
S09391,U14915,P121,0.01,0,0.1194,0.3752,mobile
S09392,U16996,P479,0.1756,1,0.5837,0.2701,tablet
S09393,U13548,P488,0.8085,0,0.5331,0.6703,desktop
S09394,U12757,P234,0.3736,0,0.7643,0.3061,mobile
S09395,U11956,P119,0.8822,1,0.1176,0.892,desktop
S09396,U16464,P319,0.5377,1,0.4909,0.5184,mobile
S09397,U10178,P432,0.8209,1,0.8641,0.5347,desktop
S09398,U10896,P229,0.3532,0,0.5027,,mobile
S09399,U16362,P131,0.5682,0,0.9778,0.3403,mobile
S09400,U16932,P189,0.6446,0,0.6627,,mobile
S09401,U16068,P358,,1,0.2257,0.9073,desktop
S09402,U11551,P524,0.2464,0,0.1938,0.479,tablet
S09403,U10491,P397,0.6562,1,0.4969,,desktop
S09404,U10060,P432,0.99,1,0.4877,,desktop
S09405,U11077,P348,0.6446,1,0.8292,,desktop
S09406,U15799,P568,0.8132,1,0.0951,0.8476,desktop
S09407,U16681,P272,0.7745,1,0.6244,0.6114,mobile
S09408,U12895,P456,0.147,0,0.975,0.0993,tablet
S09409,U17131,P570,0.99,1,0.4709,,desktop
S09410,U14160,P554,0.3355,0,0.7156,0.3196,mobile
S09411,U13683,P500,0.6904,0,,0.4131,desktop
S09412,U10585,P575,0.4807,0,0.7044,,mobile
S09413,U15823,P483,0.2625,0,0.3663,0.4283,mobile
S09414,U16314,P146,0.6717,0,0.7188,0.5116,mobile
S09415,U17440,P577,0.2678,0,0.0798,,mobile
S09416,U13960,P296,0.5347,1,0.3771,0.5802,mobile
S09417,U13770,P507,0.9223,1,,0.6867,desktop
S09418,U10534,P554,0.5234,1,0.6799,0.443,mobile
S09419,U13462,P478,0.99,1,0.1069,0.9442,desktop
S09420,U14011,P133,0.01,0,0.3601,0.2714,tablet
S09421,U16836,P353,0.8412,0,0.2163,0.8258,desktop
S09422,U13398,P347,0.75,1,0.0524,,desktop
S09423,U12155,P533,0.6776,1,0.1353,0.7667,mobile
S09424,U15966,P141,0.8861,0,0.3584,0.7759,desktop
S09425,U17329,P388,0.99,1,0.3849,0.8387,desktop
S09426,U16957,P222,0.717,1,,0.5116,mobile
S09427,U11004,P126,,0,,0.4772,mobile
S09428,U12499,P561,0.7892,1,0.342,0.7417,desktop
S09429,U15325,P158,0.8453,1,0.9211,0.5098,desktop
S09430,U16733,P246,0.7763,1,0.1585,0.8134,desktop
S09431,U15135,P595,0.6914,1,0.0337,0.8041,desktop
S09432,U10326,P214,0.7688,0,0.1639,0.7924,desktop
S09433,U14703,P585,0.5302,1,0.9537,0.3145,mobile
S09434,U12706,P559,0.5816,0,,0.55,mobile
S09435,U10001,P486,0.6048,0,0.6386,0.5077,desktop
S09436,U11033,P298,0.1084,0,0.1069,0.4372,mobile
S09437,U12481,P227,0.1683,0,0.4234,,mobile
S09438,U10124,P475,,0,0.5132,0.4407,mobile
S09439,U11104,P582,,1,0.4858,0.7124,desktop
S09440,U16628,P252,0.8503,1,0.853,0.5564,desktop
S09441,U12699,P468,0.3329,0,0.2089,,mobile
S09442,U11861,P370,0.7626,1,0.3965,0.7029,desktop
S09443,U15269,P438,0.106,0,0.6307,0.2099,mobile
S09444,U16943,P543,0.0454,0,,0.1071,tablet
S09445,U12920,P182,0.2424,0,0.5015,0.3584,tablet
S09446,U17507,P122,0.7589,1,0.6949,0.572,desktop
S09447,U10128,P110,,0,0.0604,0.4369,mobile
S09448,U10437,P286,0.7579,0,,0.7613,mobile
S09449,U14846,P568,0.6228,0,,0.7674,desktop
S09450,U12548,P215,0.4419,0,0.6775,0.3972,mobile
S09451,U13129,P261,0.8778,1,0.0603,0.8998,desktop
S09452,U11221,P202,0.4055,1,0.3853,0.5023,tablet
S09453,U16354,P342,,0,0.128,0.4279,tablet
S09454,U10901,P106,0.4753,1,0.0265,0.6829,mobile
S09455,U16188,P461,0.3052,1,,0.2816,mobile
S09456,U13168,P271,0.3074,0,0.7598,0.2844,mobile
S09457,U15398,P355,0.3749,0,0.0214,,mobile
S09458,U16678,P346,0.6284,0,0.1929,0.7135,mobile
S09459,U15529,P574,0.5892,0,0.4664,0.5586,mobile
S09460,U16604,P291,0.2635,1,0.9843,0.1479,mobile
S09461,U14486,P213,0.4802,0,0.1235,0.6582,mobile
S09462,U13918,P122,0.8463,0,,0.8375,desktop
S09463,U11067,P457,0.7694,1,0.9223,0.4656,desktop
S09464,U10026,P413,0.5446,0,0.2786,0.6284,desktop
S09465,U16937,P375,,1,0.7736,,desktop
S09466,U17264,P510,0.4911,0,0.0866,0.666,mobile
S09467,U17118,P472,,0,0.687,0.1688,tablet
S09468,U10547,P543,0.3425,0,0.5265,0.4052,mobile
S09469,U12668,P235,0.99,1,,0.8451,desktop
S09470,U10566,P456,0.3268,1,0.7078,0.3179,mobile
S09471,U10703,P294,0.3078,0,0.7001,0.3103,tablet
S09472,U15338,P357,0.0487,0,,0.2599,tablet
S09473,U14280,P377,0.417,0,0.9128,0.2814,mobile
S09474,U13140,P169,0.0566,0,0.5054,0.2498,tablet
S09475,U17996,P458,,1,0.6615,0.6071,desktop
S09476,U17297,P459,0.5768,1,,0.4352,desktop
S09477,U11590,P135,0.5603,0,0.5915,0.488,mobile
S09478,U16009,P207,0.2994,0,0.2139,0.5008,mobile
S09479,U17776,P123,0.5494,0,0.1167,,desktop
S09480,U14943,P239,0.6026,0,0.1376,0.7082,mobile
S09481,U14694,P564,0.4266,0,0.2249,0.5693,tablet
S09482,U10805,P121,0.4041,0,0.3166,0.5312,mobile
S09483,U17798,P438,0.4631,1,0.8357,,mobile
S09484,U13791,P428,0.99,1,0.3599,0.8351,desktop
S09485,U11357,P303,0.2322,1,0.1371,0.5098,mobile
S09486,U13225,P479,0.1484,1,,,tablet
S09487,U13618,P323,0.6704,1,,0.5548,mobile
S09488,U12126,P322,0.4183,0,0.3472,0.5117,mobile
S09489,U16722,P180,0.7418,1,0.3876,0.6948,desktop
S09490,U15974,P506,,1,0.3601,0.7392,desktop
S09491,U12460,P429,,0,0.4802,0.2195,tablet
S09492,U10545,P290,0.7239,1,0.5507,0.5997,mobile
S09493,U15728,P385,0.5961,1,0.5681,0.5187,mobile
S09494,U16312,P246,0.9159,1,0.5747,0.6998,desktop
S09495,U12728,P381,0.4349,0,0.1309,0.629,mobile
S09496,U13734,P573,0.3693,0,0.7925,0.3059,mobile
S09497,U16726,P483,0.6758,1,0.0957,0.7827,desktop
S09498,U12562,P110,0.2217,0,,0.418,mobile
S09499,U17481,P375,,1,0.9555,0.3717,mobile
S09500,U12079,P473,0.5834,0,0.9798,0.3338,mobile
S09501,U16430,P155,0.6086,1,0.4683,0.5834,desktop
S09502,U12641,P272,0.3633,0,0.5914,,mobile
S09503,U13114,P551,0.3528,0,0.9818,,mobile
S09504,U11926,P402,0.5285,0,0.504,0.5075,mobile
S09505,U10616,P303,0.3051,0,,0.3475,tablet
S09506,U17168,P444,,0,0.288,0.4295,mobile
S09507,U13644,P347,0.2578,0,0.5117,0.3485,mobile
S09508,U16413,P413,0.3008,0,0.0746,0.5762,mobile
S09509,U11203,P365,0.3554,0,0.8379,0.2782,mobile
S09510,U11759,P121,0.0128,0,0.643,0.1509,mobile
S09511,U12565,P426,0.3649,0,0.0266,0.6193,desktop
S09512,U13174,P123,0.8246,0,0.0187,0.9015,desktop
S09513,U13081,P293,0.8466,1,0.8018,,desktop
S09514,U12630,P195,0.3949,0,0.9186,0.2662,mobile
S09515,U13161,P568,0.6308,0,0.3804,,mobile
S09516,U14321,P544,0.0691,0,0.1448,0.3982,mobile
S09517,U10669,P362,0.744,1,0.8554,0.4799,mobile
S09518,U15859,P171,0.3766,0,,0.426,mobile
S09519,U15012,P342,0.8033,1,0.1831,0.8183,desktop
S09520,U16269,P482,0.4688,0,0.9767,0.2836,mobile
S09521,U17099,P137,0.1986,1,0.325,0.395,mobile
S09522,U17376,P504,0.7107,0,,0.5921,desktop
S09523,U13168,P491,0.6945,1,,0.7756,mobile
S09524,U12121,P476,0.8908,1,,0.7695,desktop
S09525,U17794,P188,,0,0.5992,0.6126,desktop
S09526,U15310,P127,0.1228,0,0.97,0.0731,mobile
S09527,U14078,P191,0.01,0,0.4289,0.2561,tablet
S09528,U15801,P153,0.3065,0,0.1618,0.5274,mobile
S09529,U15938,P258,0.1174,0,0.5479,0.2665,tablet
S09530,U16079,P471,0.3054,0,0.3524,,tablet
S09531,U17883,P327,0.9771,0,0.6176,0.7165,desktop
S09532,U14151,P572,0.6347,0,,0.4505,mobile
S09533,U10719,P471,,0,0.0178,0.8587,desktop
S09534,U12600,P475,0.56,1,0.3534,0.5905,desktop
S09535,U16175,P140,0.2619,0,0.3645,0.4143,mobile
S09536,U13598,P136,0.82,1,0.511,0.6722,desktop
S09537,U14669,P224,0.8818,1,0.7296,0.6277,desktop
S09538,U10666,P521,0.01,0,0.5405,0.1935,tablet
S09539,U10283,P278,0.7162,1,0.5481,0.6108,desktop
S09540,U15840,P431,0.217,0,0.5797,0.3101,mobile
S09541,U13903,P136,0.99,1,0.5985,0.7465,desktop
S09542,U13565,P200,0.9563,1,0.0636,0.9579,desktop
S09543,U12234,P130,0.3494,1,0.713,0.3287,mobile
S09544,U14593,P289,0.3223,0,0.1448,0.5439,mobile
S09545,U11465,P245,0.7232,1,0.1483,0.7873,mobile
S09546,U10129,P189,0.2151,0,,0.2277,mobile
S09547,U14734,P105,0.3812,1,0.6186,0.3733,mobile
S09548,U17459,P492,,1,0.1246,0.7373,desktop
S09549,U16257,P238,0.2707,0,0.8921,0.1918,mobile
S09550,U17366,P194,,0,0.7957,0.3567,mobile
S09551,U12060,P218,0.01,0,0.5374,0.2093,mobile
S09552,U17438,P465,0.99,1,,0.7836,desktop
S09553,U13672,P219,0.2293,0,0.6707,0.2779,tablet
S09554,U17382,P485,,0,0.2908,0.5212,mobile
S09555,U16587,P222,0.1813,0,0.69,0.2419,mobile
S09556,U17957,P384,0.3708,0,0.8125,,desktop
S09557,U17679,P465,0.3651,0,0.087,,mobile
S09558,U12494,P476,0.2868,0,0.1241,0.5467,mobile
S09559,U15081,P278,0.7465,1,0.4378,0.6758,desktop
S09560,U10992,P589,,0,0.6713,0.3629,mobile
S09561,U16858,P424,0.5647,1,0.3349,0.6012,mobile
S09562,U12121,P506,0.2408,0,0.4162,0.3799,tablet
S09563,U12584,P583,0.4652,0,0.4361,0.5148,mobile
S09564,U14196,P106,0.6684,0,0.4338,0.6327,mobile
S09565,U12223,P483,0.3685,0,0.7419,0.3272,mobile
S09566,U14522,P411,0.4292,1,0.3593,0.5272,mobile
S09567,U13188,P226,0.6943,1,0.8912,0.4358,mobile
S09568,U13237,P176,0.7619,1,0.2396,0.7702,mobile
S09569,U14136,P333,0.8323,0,0.9232,,desktop
S09570,U14524,P417,0.7584,1,0.1325,0.8,desktop
S09571,U10343,P173,0.6658,1,0.5288,0.5758,mobile
S09572,U17591,P583,0.3986,1,0.2247,0.5676,mobile
S09573,U14461,P563,0.3364,1,0.8256,0.2727,mobile
S09574,U17287,P370,,0,0.883,,mobile
S09575,U14704,P408,0.6081,1,0.4459,0.5928,mobile
S09576,U16800,P526,0.803,1,,0.7364,desktop
S09577,U14823,P566,0.765,1,0.06,0.8494,desktop
S09578,U12276,P568,0.01,0,0.4573,,tablet
S09579,U14920,P219,,1,0.0104,0.8348,desktop
S09580,U13201,P134,0.5202,0,0.5478,0.4838,mobile
S09581,U15471,P306,0.9441,1,0.8511,0.6112,desktop
S09582,U10888,P595,0.1177,0,0.8687,0.1283,mobile
S09583,U12043,P369,0.4448,1,0.3772,0.5285,mobile
S09584,U11341,P192,0.99,1,0.5714,0.7582,desktop
S09585,U17127,P552,0.01,0,0.3308,0.2984,mobile
S09586,U13720,P477,0.8932,1,0.9166,0.5393,desktop
S09587,U12883,P276,0.9623,1,0.6455,0.7103,desktop
S09588,U17504,P373,0.99,0,0.4841,0.7959,desktop
S09589,U15392,P278,0.5615,0,,0.6883,mobile
S09590,U14212,P228,0.712,0,0.1476,0.7812,desktop
S09591,U16961,P224,0.01,0,0.8503,0.0743,tablet
S09592,U12415,P126,0.8537,1,0.1182,0.8609,desktop
S09593,U11117,P163,,1,0.1423,0.8899,desktop
S09594,U14263,P159,0.01,0,0.2728,0.309,tablet
S09595,U13001,P318,0.4386,0,0.1758,0.5974,mobile
S09596,U11738,P316,0.3101,0,0.8171,0.2468,mobile
S09597,U11364,P268,0.8789,0,0.0161,0.9338,desktop
S09598,U12708,P248,0.7608,1,0.8411,0.5101,desktop
S09599,U14790,P369,0.1036,0,0.4272,0.2963,mobile
S09600,U10924,P215,0.4575,0,0.7137,0.3906,mobile
S09601,U10151,P344,0.5714,0,0.3875,0.5968,mobile
S09602,U10585,P247,0.99,1,0.9081,0.613,desktop
S09603,U10912,P191,0.3395,0,0.26,0.5041,mobile
S09604,U12321,P184,0.494,0,0.2264,0.6218,mobile
S09605,U15673,P186,0.1481,0,0.7833,0.1826,mobile
S09606,U10495,P494,0.832,1,,0.8913,mobile
S09607,U13795,P219,0.0796,0,0.0671,0.4378,mobile
S09608,U12148,P549,,0,0.2671,0.3115,mobile
S09609,U10556,P439,0.99,1,0.7798,0.6539,desktop
S09610,U15201,P123,0.99,1,0.2119,0.8989,desktop
S09611,U11552,P474,0.4248,0,0.5738,0.4321,mobile
S09612,U12120,P188,0.7946,1,0.1728,,mobile
S09613,U13085,P136,0.9649,1,,0.5916,desktop
S09614,U13504,P441,0.2775,0,0.3088,0.4473,mobile
S09615,U10156,P482,0.2386,0,0.1026,,tablet
S09616,U10734,P507,0.1758,1,0.1751,0.4465,mobile
S09617,U16275,P370,0.2749,0,0.5451,0.3439,mobile
S09618,U17505,P111,0.7032,1,0.1896,0.758,mobile
S09619,U17162,P593,0.387,1,,0.3253,mobile
S09620,U15523,P194,0.3666,0,0.3163,0.5097,mobile
S09621,U17543,P590,0.5147,0,0.1843,0.6375,mobile
S09622,U14654,P547,0.305,1,0.1028,0.552,tablet
S09623,U16250,P130,0.7693,1,0.2904,0.7525,mobile
S09624,U17787,P536,0.774,1,,0.4601,desktop
S09625,U16408,P449,0.1577,0,0.0599,0.5001,mobile
S09626,U13276,P332,,1,0.9457,0.5793,desktop
S09627,U17246,P439,0.01,0,0.7391,0.1079,tablet
S09628,U10154,P427,,0,0.5831,0.3972,mobile
S09629,U17950,P399,0.6061,1,0.488,0.5734,desktop
S09630,U17131,P385,0.4266,1,0.1494,0.6019,mobile
S09631,U10996,P134,,0,0.0465,0.5347,mobile
S09632,U12294,P120,0.6792,0,0.6212,0.558,desktop
S09633,U14626,P210,0.6474,0,0.2438,0.7025,desktop
S09634,U12905,P587,0.2578,0,0.5296,0.3552,desktop
S09635,U16067,P418,0.2737,0,0.4421,0.402,mobile
S09636,U16681,P447,,1,0.7549,0.5695,mobile
S09637,U14824,P586,,0,0.2735,0.6445,mobile
S09638,U11177,P244,0.5237,1,0.1332,0.6646,mobile
S09639,U10153,P111,0.0985,0,0.6062,0.2305,mobile
S09640,U17853,P343,0.2884,1,0.8315,0.2425,mobile
S09641,U14187,P597,0.8249,1,0.9093,0.5031,desktop
S09642,U17600,P245,0.7563,1,0.9162,0.4607,mobile
S09643,U16481,P338,0.01,0,0.0428,0.4226,mobile
S09644,U15599,P191,0.4024,0,0.1941,0.5686,mobile
S09645,U11716,P415,0.4714,0,0.7448,0.3708,desktop
S09646,U13202,P422,0.435,0,0.7,0.3836,mobile
S09647,U16593,P214,0.4629,0,0.58,0.4369,mobile
S09648,U16112,P114,0.3851,0,0.3708,0.4825,mobile
S09649,U12857,P371,0.7438,0,0.31,0.715,mobile
S09650,U10786,P121,0.318,0,0.0986,0.5613,desktop
S09651,U14368,P217,0.2218,0,0.5846,0.2963,mobile
S09652,U16123,P468,0.3178,0,0.2185,0.5238,mobile
S09653,U16731,P194,0.637,0,0.8818,0.4213,desktop
S09654,U14272,P546,0.5339,1,0.2296,0.629,desktop
S09655,U13767,P514,0.0533,0,0.7632,0.1367,mobile
S09656,U12878,P356,,1,0.3514,0.5646,mobile
S09657,U10642,P430,0.5051,1,0.8126,0.3609,mobile
S09658,U15994,P361,0.0134,0,,0.1264,mobile
S09659,U17216,P186,0.6701,1,0.0328,0.7922,mobile
S09660,U14662,P492,0.753,1,0.6468,0.575,desktop
S09661,U10665,P535,0.2373,0,0.5598,0.316,mobile
S09662,U13426,P563,0.8805,1,0.8155,0.5756,desktop
S09663,U13783,P417,0.6591,0,0.2385,0.7115,desktop
S09664,U15427,P157,,1,0.7252,0.4432,mobile
S09665,U17011,P329,0.8643,1,0.8788,0.5534,desktop
S09666,U13701,P207,0.2134,0,0.7772,0.2084,tablet
S09667,U15894,P118,,1,0.9128,0.389,desktop
S09668,U11069,P464,0.6192,1,0.3105,0.6431,mobile
S09669,U12349,P240,0.99,1,0.4221,0.8226,desktop
S09670,U17011,P478,0.6622,1,0.3943,0.6461,desktop
S09671,U17055,P259,0.6546,1,0.3418,0.65,desktop
S09672,U14503,P199,0.3786,1,0.1578,0.5706,desktop
S09673,U11212,P364,0.4425,0,0.0269,0.6782,desktop
S09674,U16965,P337,0.9045,1,0.2678,0.84,desktop
S09675,U15949,P337,0.2425,0,0.9831,0.1363,mobile
S09676,U11152,P148,0.9839,1,,0.8582,desktop
S09677,U16704,P264,0.3066,0,0.7978,0.2531,tablet
S09678,U17704,P386,0.7231,0,0.1562,,desktop
S09679,U17433,P514,,0,0.5566,0.3797,tablet
S09680,U15237,P158,0.4825,1,0.124,0.645,mobile
S09681,U12511,P282,0.6068,1,0.6623,0.4843,mobile
S09682,U10143,P246,,0,0.1192,0.3753,mobile
S09683,U12489,P546,,0,0.2985,0.5177,mobile
S09684,U17367,P485,0.6078,1,0.139,0.7106,mobile
S09685,U13228,P400,0.1237,0,,0.3368,mobile
S09686,U14582,P195,0.9706,1,0.3189,0.8416,desktop
S09687,U14955,P142,0.1576,0,0.2761,0.4069,tablet
S09688,U13205,P453,0.6171,0,0.1556,0.7231,mobile
S09689,U16031,P356,0.3591,0,0.5197,0.4033,mobile
S09690,U14243,P312,0.1651,0,0.2075,0.4408,tablet
S09691,U15455,P288,0.4761,0,0.8286,0.3373,desktop
S09692,U13142,P230,0.9596,1,,0.705,desktop
S09693,U13304,P446,,0,0.8488,0.3344,mobile
S09694,U11357,P399,0.6185,1,0.8534,0.4085,desktop
S09695,U16954,P490,0.2282,1,0.3376,0.4209,mobile
S09696,U12713,P388,0.3824,0,0.0829,,desktop
S09697,U14185,P236,0.3466,0,0.2592,0.5228,mobile
S09698,U11357,P129,0.9322,1,0.4418,0.7809,desktop
S09699,U14294,P245,0.3002,0,0.9331,0.1911,mobile
S09700,U17328,P411,,0,0.4539,0.3667,tablet
S09701,U14633,P573,0.1566,1,0.9381,0.1063,mobile
S09702,U13192,P567,0.4109,0,0.7679,0.326,mobile
S09703,U10300,P585,,0,0.4713,0.6946,desktop
S09704,U10723,P204,0.9214,1,0.8602,0.5942,desktop
S09705,U15694,P386,0.6568,1,,0.4123,mobile
S09706,U13010,P555,0.3779,0,0.4363,,mobile
S09707,U15555,P290,0.323,0,0.8074,0.2584,mobile
S09708,U10067,P570,0.2788,1,0.8595,0.2249,mobile
S09709,U13836,P277,0.5427,1,0.4318,0.5612,mobile
S09710,U13993,P444,0.99,1,,0.8006,desktop
S09711,U12506,P338,0.7135,0,0.2713,0.7143,desktop
S09712,U11537,P100,0.01,0,0.4528,0.2458,tablet
S09713,U10397,P209,0.4111,1,0.489,0.4608,mobile
S09714,U14715,P437,0.413,0,0.6408,,mobile
S09715,U13357,P374,0.624,0,0.5898,0.5254,desktop
S09716,U15680,P470,,1,0.8873,0.5699,mobile
S09717,U11163,P481,0.1438,0,0.6455,0.2252,mobile
S09718,U14825,P333,0.1021,0,,0.4172,mobile
S09719,U10555,P163,0.1043,0,0.244,0.3757,mobile
S09720,U16048,P343,0.3945,0,0.9079,0.2562,mobile
S09721,U16924,P152,0.8353,1,0.07,0.8712,desktop
S09722,U13661,P361,0.1869,1,0.6938,0.2435,mobile
S09723,U11751,P116,0.7876,1,0.0919,0.8487,mobile
S09724,U12941,P401,0.01,0,0.2263,0.3434,tablet
S09725,U12657,P592,0.01,0,0.8003,,mobile
S09726,U12795,P555,0.7664,0,0.3618,0.72,desktop
S09727,U12329,P473,0.9819,1,0.4802,0.7786,desktop
S09728,U16804,P333,0.0322,0,0.7773,,mobile
S09729,U17067,P172,0.966,1,0.5807,0.726,desktop
S09730,U17983,P456,0.6844,0,,0.6936,desktop
S09731,U15091,P538,0.9147,1,0.9416,0.5552,desktop
S09732,U11959,P190,0.6341,1,0.441,0.5954,mobile
S09733,U11601,P583,0.6899,1,,0.779,mobile
S09734,U12793,P105,,0,0.0742,0.6769,desktop
S09735,U11480,P297,0.99,1,0.8091,,desktop
S09736,U16230,P464,0.99,1,0.503,0.7734,desktop
S09737,U11102,P295,0.1457,0,0.5282,0.2769,mobile
S09738,U13276,P569,0.0336,0,0.2956,,mobile
S09739,U16934,P395,0.01,0,0.8202,0.0729,tablet
S09740,U17504,P446,0.8401,1,0.837,0.5574,mobile
S09741,U17421,P584,0.4645,1,0.5424,0.4685,mobile
S09742,U16447,P421,0.6296,1,0.7998,0.4524,desktop
S09743,U15499,P236,,0,0.7693,0.3534,mobile
S09744,U16273,P366,,1,,,mobile
S09745,U16739,P503,0.403,0,0.8898,0.2689,mobile
S09746,U11299,P215,0.2714,0,0.2089,,mobile
S09747,U15818,P142,,1,0.619,,mobile
S09748,U16701,P330,0.1691,0,0.9196,0.1359,mobile
S09749,U14994,P157,0.2579,0,0.2628,0.4559,mobile
S09750,U15302,P305,0.3202,0,0.5288,0.377,mobile
S09751,U17435,P509,0.1236,0,0.7358,0.1746,tablet
S09752,U13879,P393,0.692,1,0.8305,0.4751,desktop
S09753,U17489,P193,0.5646,1,0.1024,0.7158,desktop
S09754,U11535,P135,0.8503,0,0.0211,0.9153,desktop
S09755,U17779,P329,0.8063,1,0.9275,0.4846,desktop
S09756,U10077,P326,0.0485,1,0.5222,0.2236,mobile
S09757,U12831,P282,0.1327,0,0.7008,0.195,mobile
S09758,U13410,P361,0.4055,0,0.3127,0.5336,mobile
S09759,U12721,P230,0.4287,0,0.2997,0.5382,tablet
S09760,U13627,P164,0.5511,1,0.6297,0.4806,desktop
S09761,U11532,P479,0.01,0,0.2117,,tablet
S09762,U10237,P547,0.4022,1,0.709,0.3464,mobile
S09763,U15253,P285,,1,0.2187,0.896,desktop
S09764,U11996,P216,0.6302,1,0.0311,0.7699,desktop
S09765,U15311,P285,,0,0.8785,,mobile
S09766,U13427,P373,0.99,0,0.6647,0.718,desktop
S09767,U10277,P250,0.8307,1,0.774,0.5649,mobile
S09768,U13089,P451,0.01,0,0.6129,0.1623,mobile
S09769,U10523,P512,,1,0.7364,0.5756,desktop
S09770,U14275,P250,0.4926,1,0.1754,0.643,mobile
S09771,U14218,P483,0.01,0,0.052,0.4042,tablet
S09772,U15365,P135,0.5395,1,0.8313,0.3726,mobile
